crop_filename,orig_image,class_id,class_name,conf,x1,y1,x2,y2,ocr_text
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop538.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8913,437.8,1989.3,618.8,2070.7,Linguiça Mista em Gomos p/ Churrasco Friato kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop542.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.8903,1784.6,1989.0,1914.1,2066.0,
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop539.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8855,1613.6,1138.8,1747.2,1195.0,Costela Bovina Congelada kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop540.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8764,476.8,1139.4,619.2,1220.2,Músculo Bovino Resfriado Peça/ Pedaço kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop541.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8697,1628.8,1992.6,1755.1,2046.9,Feijão Carioca Precioso 1kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop542.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8677,1208.0,2000.1,1369.5,2056.2,Arroz Parboilizado Rampinelli 1kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop543.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8649,111.2,1143.2,237.1,1198.9,Cupim Bovino Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop544.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8640,88.5,1997.9,233.7,2056.0,Peito de Frango Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop545.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8628,489.7,1569.3,615.3,1625.5,Carré Suíno Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop546.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8531,844.9,1992.3,994.1,2050.9,Queijo Muçarela Peça/Pedaço kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop547.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8363,1620.6,1560.0,1750.1,1616.1,Asa de Frango Congelada kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop543.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9192,1761.3,533.4,1925.9,606.3,"26,9"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop544.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9166,258.2,926.8,385.7,1001.8,"4,28"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop545.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9157,1026.0,1323.1,1150.3,1396.9,"4,28"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop546.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9147,240.9,533.2,403.0,606.5,"10,3"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop547.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9142,1784.9,1321.2,1918.2,1395.6,"4,8."
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop548.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9140,639.0,1321.1,775.9,1395.7,"1,8."
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop548.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.9115,1200.7,924.2,1373.6,1002.4,Farinha de Trigo Tipo 1 Rosa Branca 1kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop549.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9089,618.4,534.7,782.5,606.6,"27,"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop550.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9085,1762.5,1717.9,1924.8,1791.6,"68,"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop549.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.9071,50.0,1715.4,228.7,1795.3,Leite em Pó Integral Italac Sachê 200g
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop551.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9061,1002.2,533.5,1165.8,606.6,"32,80"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop552.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9051,263.4,1320.9,395.3,1395.2,"0,83."
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop550.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.9021,1599.3,1717.5,1753.7,1795.8,Ração p/ Cães Adultos Tutticanis 14kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop553.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9014,1406.2,1717.7,1534.2,1792.2,"0,88."
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop554.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9010,1001.1,927.5,1164.7,1001.4,"88,"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop555.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9008,619.4,1717.6,781.2,1791.4,"13,9"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop556.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9004,619.9,928.6,785.0,1001.6,"88,9"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop557.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8999,1402.7,1321.9,1528.5,1395.6,"2,58"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop558.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8980,1015.8,1716.8,1141.9,1792.6,"3,8"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop551.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8939,434.6,1711.0,612.6,1792.6,Café Almofada Tradicional São Braz 2509
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop559.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8918,1405.6,927.3,1530.5,1001.9,"3,"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop560.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8908,1402.7,533.0,1527.3,606.3,"6,8"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop561.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8905,261.6,1717.6,390.0,1792.1,"6,"
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop552.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8902,1597.2,1327.1,1756.1,1382.3,Leite Condensado Italac Tp 3959
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop562.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8876,1782.9,927.3,1912.4,1001.6,"2,8."
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop553.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8850,836.3,1716.0,989.4,1796.6,Pão de Forma Tradicional Limiar 400g
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop554.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8761,828.9,1335.7,988.7,1389.9,Sardinha Palmeira 1259
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop555.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8751,834.1,534.4,993.2,589.8,Jerked Beef Ponta de Agulha kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop556.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8747,450.9,1325.2,611.0,1402.0,Massa Espaguete Comum Vitaflor 400g
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop557.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8725,424.5,932.8,613.7,1009.9,Farinha de Trigo Especial Rosa Branca 25kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop558.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8693,1191.5,1724.1,1369.1,1778.4,Água Mineral s/ Gás Sterbom 510m!
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop559.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8678,857.4,932.9,985.5,1009.0,Mistura p/ Pão Francês Maxi 25kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop560.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8644,81.5,943.8,229.0,996.9,Leite Longa Vida Natville 1 litro
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop561.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8581,1199.6,528.7,1370.6,583.0,Salsicha p/ Hot Dog Bom Todo kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop562.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8559,87.5,1330.6,229.5,1386.5,Flocão de Milho Fortemilho 4009
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop563.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8552,1605.1,929.6,1753.9,984.4,Açúcar Triturado Alegre 1kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop564.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8506,99.4,533.9,227.6,585.7,Fígado Bovino Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop565.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8467,1606.8,545.5,1755.0,595.9,Margarina Deline Balde 3kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop566.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8400,488.4,530.7,607.5,585.9,Bacon Manta Perdigão kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop567.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8167,1233.0,1330.7,1370.7,1385.5,Creme de Leite Italac Tp 2009
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop568.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.3413,127.4,1634.9,239.4,1665.2,4] - . = uai a e PÓ ç
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop569.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9254,55.8,1130.0,235.5,1213.2,Acém/Pá/Peito Bovino Congelado c/ Osso kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop570.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9227,820.9,1993.5,1000.6,2074.6,Linguiça em Gomos p/ Churrasco Aurora kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop563.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9212,1378.5,1137.1,1543.5,1213.2,"15,9"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop564.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9196,1379.4,1991.7,1545.6,2067.6,"27,80"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop565.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9172,1758.6,1135.3,1926.4,1212.6,"32,80"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop566.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9170,245.4,1137.9,410.2,1212.9,"23,50"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop567.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9143,1003.7,1138.0,1165.9,1214.4,"39,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop568.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9140,626.0,1137.6,792.8,1213.0,"29,50"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop569.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9118,1004.2,1991.2,1166.9,2070.6,"16,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop571.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9117,845.9,1136.5,998.7,1219.0,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop570.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9106,1380.2,1563.3,1544.9,1640.5,"12,80"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop571.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9091,623.3,1563.6,789.7,1640.3,"16,80"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop572.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9081,453.3,1992.5,617.3,2075.3,Filé de Peito de Frango Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop572.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9056,1761.9,1989.4,1925.6,2065.7,"19,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop573.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9047,245.5,1990.8,410.5,2066.9,"13,80"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop573.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9034,466.4,1132.2,619.2,1213.9,Capa de Filé Bovino Resfriado Peça a Vácuo kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop574.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9030,1783.7,1561.9,1911.8,1638.7,"9,80"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop575.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9011,246.7,1563.4,410.6,1640.6,"10,8"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop576.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9008,1002.5,1563.6,1166.6,1640.3,"11,80"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop577.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.8885,628.0,1992.2,792.2,2068.1,"17,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop574.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8815,1598.9,1560.9,1755.1,1638.7,Coxa / Sobrecoxa de Frango Congelada kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop575.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8771,1244.9,1144.4,1373.3,1199.0,Costela Bovina Congelada kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop576.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8674,1619.6,1139.3,1747.3,1194.6,Cupim Bovino Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop577.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8668,88.6,1998.0,233.7,2055.9,Peito de Frango Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop578.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8550,1223.3,1984.2,1371.4,2042.4,Queijo Muçarela Peça/Pedaço kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop579.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8533,1594.9,2011.7,1748.9,2063.4,Batata Congelada Uai 2kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop580.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8375,486.3,1554.3,612.6,1611.7,Carré Suíno Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop581.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8326,827.9,1567.8,999.4,1623.1,Costela Suína em Tiras Congelada kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop582.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8037,106.6,1567.1,231.3,1621.6,Fígado Bovino Congelado kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop583.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.7956,1235.7,1564.8,1368.8,1620.0,Asa de Frango Congelada kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop578.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9407,1715.7,1717.1,1926.7,1792.7,"348,20"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop579.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9259,1337.2,1717.3,1545.0,1792.8,"218,9"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop584.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9185,819.2,924.3,994.8,1004.3,Café Almofada Tradicional São Braz 250g
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop580.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9169,247.3,1717.2,390.1,1792.5,"0,8."
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop581.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9150,1027.4,1323.0,1151.7,1397.6,"6,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop582.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9149,1000.4,1717.4,1166.9,1793.0,"48,20"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop583.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9136,1379.5,533.8,1545.1,606.9,"85,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop584.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9127,637.4,1320.6,775.7,1396.1,"5,28,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop585.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9116,1215.8,923.9,1374.3,1002.0,Massa Espaguete Comum Vitaflor 400g
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop586.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9089,837.7,1718.7,995.0,1800.3,"Ração p/ Cães Adultos Tutticanis 10,1kg"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop585.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9088,1769.6,1321.3,1917.4,1397.1,"3,8."
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop586.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9084,1002.4,532.5,1166.7,607.2,"85,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop587.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9051,256.3,927.1,386.4,1001.8,"2,8"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop587.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9032,419.5,1711.0,613.9,1793.0,Papel Higiênico Max Pure Folha Dupla 30m Leve 12 Pague 11
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop588.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9031,1402.6,1321.6,1531.1,1395.4,"4,38"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop589.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9031,618.7,534.7,782.5,606.4,"26,"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop590.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9025,619.4,1717.7,781.3,1791.5,"12,89"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop591.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9012,1407.1,926.1,1528.4,1001.9,"1,78"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop592.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9004,1000.9,927.5,1164.1,1001.3,
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop593.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9003,1777.4,532.6,1915.6,607.2,RR
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop594.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8996,260.2,1321.5,395.8,1395.5,"2,."
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop588.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8994,1789.8,1518.8,1913.7,1627.1,Pneu Dunlop Touring 175/70r14 R1 88t
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop595.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8953,635.1,927.2,767.0,1002.8,"1,8"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop596.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8944,269.1,532.5,392.4,606.9,"6,8"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop597.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8892,1783.4,925.7,1912.8,1001.5,"4,58"
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop589.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8890,1605.8,525.5,1757.2,604.8,Farinha de Trigo Tradicional Finna Papel 1kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop590.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8867,58.6,1712.6,232.0,1768.7,Água Mineral s/ Gás Sterbom 510ml
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop591.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8800,1390.0,1473.7,1507.6,1629.3,"Pneu Dunlop Sp Touring 175/70R13, 175/65R14 e 165/70R13 R1 82t"
