image,product_crop,product_ocr,product_conf,product_x1,product_y1,product_x2,product_y2,price_crop,price_ocr,price_conf,price_x1,price_y1,price_x2,price_y2,price_brl,price_raw,unit
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop559.png,Mistura p/ Pão Francês Maxi 25kg,0.8678,857.4,932.9,985.5,1009.0,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop554.png,"88,",0.9010,1001.1,927.5,1164.7,1001.4,88.00,"88,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop560.png,Leite Longa Vida Natville 1 litro,0.8644,81.5,943.8,229.0,996.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop544.png,"4,28",0.9166,258.2,926.8,385.7,1001.8,4.28,"4,28",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop561.png,Salsicha p/ Hot Dog Bom Todo kg,0.8581,1199.6,528.7,1370.6,583.0,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop560.png,"6,8",0.8908,1402.7,533.0,1527.3,606.3,6.80,"6,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop562.png,Flocão de Milho Fortemilho 4009,0.8559,87.5,1330.6,229.5,1386.5,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop552.png,"0,83.",0.9051,263.4,1320.9,395.3,1395.2,0.83,"0,83",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop563.png,Açúcar Triturado Alegre 1kg,0.8552,1605.1,929.6,1753.9,984.4,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop562.png,"2,8.",0.8876,1782.9,927.3,1912.4,1001.6,2.80,"2,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop564.png,Fígado Bovino Congelado kg,0.8506,99.4,533.9,227.6,585.7,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop546.png,"10,3",0.9147,240.9,533.2,403.0,606.5,10.30,"10,30",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop565.png,Margarina Deline Balde 3kg,0.8467,1606.8,545.5,1755.0,595.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop543.png,"26,9",0.9192,1761.3,533.4,1925.9,606.3,26.90,"26,90",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop566.png,Bacon Manta Perdigão kg,0.8400,488.4,530.7,607.5,585.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop549.png,"27,",0.9089,618.4,534.7,782.5,606.6,27.00,"27,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop567.png,Creme de Leite Italac Tp 2009,0.8167,1233.0,1330.7,1370.7,1385.5,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop557.png,"2,58",0.8999,1402.7,1321.9,1528.5,1395.6,2.58,"2,58",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop568.png,4] - . = uai a e PÓ ç,0.3413,127.4,1634.9,239.4,1665.2,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop561.png,"6,",0.8905,261.6,1717.6,390.0,1792.1,6.00,"6,00",
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop569.png,Acém/Pá/Peito Bovino Congelado c/ Osso kg,0.9254,55.8,1130.0,235.5,1213.2,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop566.png,"23,50",0.9170,245.4,1137.9,410.2,1212.9,23.50,"23,50",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop570.png,Linguiça em Gomos p/ Churrasco Aurora kg,0.9227,820.9,1993.5,1000.6,2074.6,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop569.png,"16,",0.9118,1004.2,1991.2,1166.9,2070.6,16.00,"16,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop571.png,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg,0.9117,845.9,1136.5,998.7,1219.0,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop567.png,"39,",0.9143,1003.7,1138.0,1165.9,1214.4,39.00,"39,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop572.png,Filé de Peito de Frango Congelado kg,0.9081,453.3,1992.5,617.3,2075.3,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop577.png,"17,",0.8885,628.0,1992.2,792.2,2068.1,17.00,"17,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop573.png,Capa de Filé Bovino Resfriado Peça a Vácuo kg,0.9034,466.4,1132.2,619.2,1213.9,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop568.png,"29,50",0.9140,626.0,1137.6,792.8,1213.0,29.50,"29,50",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop574.png,Coxa / Sobrecoxa de Frango Congelada kg,0.8815,1598.9,1560.9,1755.1,1638.7,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop574.png,"9,80",0.9030,1783.7,1561.9,1911.8,1638.7,9.80,"9,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop575.png,Costela Bovina Congelada kg,0.8771,1244.9,1144.4,1373.3,1199.0,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop563.png,"15,9",0.9212,1378.5,1137.1,1543.5,1213.2,15.90,"15,90",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop576.png,Cupim Bovino Congelado kg,0.8674,1619.6,1139.3,1747.3,1194.6,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop565.png,"32,80",0.9172,1758.6,1135.3,1926.4,1212.6,32.80,"32,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop577.png,Peito de Frango Congelado kg,0.8668,88.6,1998.0,233.7,2055.9,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop573.png,"13,80",0.9047,245.5,1990.8,410.5,2066.9,13.80,"13,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop578.png,Queijo Muçarela Peça/Pedaço kg,0.8550,1223.3,1984.2,1371.4,2042.4,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop564.png,"27,80",0.9196,1379.4,1991.7,1545.6,2067.6,27.80,"27,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop579.png,Batata Congelada Uai 2kg,0.8533,1594.9,2011.7,1748.9,2063.4,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop572.png,"19,",0.9056,1761.9,1989.4,1925.6,2065.7,19.00,"19,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop580.png,Carré Suíno Congelado kg,0.8375,486.3,1554.3,612.6,1611.7,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop571.png,"16,80",0.9091,623.3,1563.6,789.7,1640.3,16.80,"16,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop581.png,Costela Suína em Tiras Congelada kg,0.8326,827.9,1567.8,999.4,1623.1,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop576.png,"11,80",0.9008,1002.5,1563.6,1166.6,1640.3,11.80,"11,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop582.png,Fígado Bovino Congelado kg,0.8037,106.6,1567.1,231.3,1621.6,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop575.png,"10,8",0.9011,246.7,1563.4,410.6,1640.6,10.80,"10,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_product_text_crop583.png,Asa de Frango Congelada kg,0.7956,1235.7,1564.8,1368.8,1620.0,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1_price_crop570.png,"12,80",0.9106,1380.2,1563.3,1544.9,1640.5,12.80,"12,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop584.png,Café Almofada Tradicional São Braz 250g,0.9185,819.2,924.3,994.8,1004.3,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop592.png,,0.9004,1000.9,927.5,1164.1,1001.3,,,l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop585.png,Massa Espaguete Comum Vitaflor 400g,0.9116,1215.8,923.9,1374.3,1002.0,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop591.png,"1,78",0.9012,1407.1,926.1,1528.4,1001.9,1.78,"1,78",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop586.png,"Ração p/ Cães Adultos Tutticanis 10,1kg",0.9089,837.7,1718.7,995.0,1800.3,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop582.png,"48,20",0.9149,1000.4,1717.4,1166.9,1793.0,48.20,"48,20",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop587.png,Papel Higiênico Max Pure Folha Dupla 30m Leve 12 Pague 11,0.9032,419.5,1711.0,613.9,1793.0,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop590.png,"12,89",0.9025,619.4,1717.7,781.3,1791.5,12.89,"12,89",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop588.png,Pneu Dunlop Touring 175/70r14 R1 88t,0.8994,1789.8,1518.8,1913.7,1627.1,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop578.png,"348,20",0.9407,1715.7,1717.1,1926.7,1792.7,348.20,"348,20",un
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop589.png,Farinha de Trigo Tradicional Finna Papel 1kg,0.8890,1605.8,525.5,1757.2,604.8,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop593.png,RR,0.9003,1777.4,532.6,1915.6,607.2,,RR,kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop590.png,Água Mineral s/ Gás Sterbom 510ml,0.8867,58.6,1712.6,232.0,1768.7,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop580.png,"0,8.",0.9169,247.3,1717.2,390.1,1792.5,0.80,"0,80",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop591.png,"Pneu Dunlop Sp Touring 175/70R13, 175/65R14 e 165/70R13 R1 82t",0.8800,1390.0,1473.7,1507.6,1629.3,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop579.png,"218,9",0.9259,1337.2,1717.3,1545.0,1792.8,218.90,"218,90",un
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop592.png,Açúcar Triturado Alegre 1kg,0.8725,88.1,926.0,231.7,982.2,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop587.png,"2,8",0.9051,256.3,927.1,386.4,1001.8,2.80,"2,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop593.png,Pão de Forma Tradicional Limiar 400g,0.8722,1602.5,1322.5,1755.5,1399.2,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop585.png,"3,8.",0.9088,1769.6,1321.3,1917.4,1397.1,3.80,"3,80",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop594.png,Sardinha Palmeira 1259,0.8674,1595.5,922.9,1755.8,975.5,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop597.png,"4,58",0.8892,1783.4,925.7,1912.8,1001.5,4.58,"4,58",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop595.png,Leite Longa Vida Natville 1 litro,0.8669,1227.4,1345.6,1375.4,1397.8,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop588.png,"4,38",0.9031,1402.6,1321.6,1531.1,1395.4,4.38,"4,38",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop596.png,Creme de Leite Italac 2009,0.8639,99.6,1331.1,233.7,1386.1,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop594.png,"2,.",0.8996,260.2,1321.5,395.8,1395.5,2.00,"2,00",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop597.png,Farinha de Trigo Dona Maria 25kg,0.8577,846.7,541.2,995.4,594.0,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop586.png,"85,",0.9084,1002.4,532.5,1166.7,607.2,85.00,"85,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop598.png,Mistura p/ Pão Francês Maxi 25kg,0.8563,1211.2,552.2,1373.1,604.7,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop583.png,"85,",0.9136,1379.5,533.8,1545.1,606.9,85.00,"85,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop599.png,Leite Condensado Italac 3959,0.8556,450.3,1339.3,611.4,1394.4,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop584.png,"5,28,",0.9127,637.4,1320.6,775.7,1396.1,5.28,"5,28",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop600.png,Flocão de Milho São Braz 500g,0.8522,471.6,928.4,610.3,982.1,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop595.png,"1,8",0.8953,635.1,927.2,767.0,1002.8,1.80,"1,80",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop601.png,Leite em Pó Integral Italac Sachê 200g,0.8516,818.3,1320.9,993.2,1377.6,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop581.png,"6,",0.9150,1027.4,1323.0,1151.7,1397.6,6.00,"6,00",l
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop602.png,Margarina Deline Balde 3kg,0.8461,462.5,540.8,611.5,594.7,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop589.png,"26,",0.9031,618.7,534.7,782.5,606.4,26.00,"26,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop603.png,Salsicha p/ Hot Dog Bom Todo kg,0.8454,75.1,534.3,231.3,587.3,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop596.png,"6,8",0.8944,269.1,532.5,392.4,606.9,6.80,"6,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_product_text_crop604.png,E pu ) ER NL : a o o,0.6190,888.2,1239.9,998.4,1271.0,BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2_price_crop581.png,"6,",0.9150,1027.4,1323.0,1151.7,1397.6,6.00,"6,00",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop605.png,Filé de Peito de Frango Congelado kg,0.9294,828.0,1993.8,993.8,2076.2,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop608.png,"16,",0.9104,1001.5,1990.2,1167.5,2072.1,16.00,"16,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop606.png,Linguiça em Gomos p/ Churrasco Aurora Frango kg,0.9059,1194.1,1991.8,1375.1,2072.7,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop602.png,"16,8",0.9187,1380.5,1989.8,1545.4,2069.9,16.80,"16,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop607.png,Músculo Bovino Resfriado Peça/ Pedaço kg,0.8993,91.3,1566.4,232.4,1646.2,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop604.png,"25,4",0.9182,241.9,1563.1,407.7,1640.3,25.40,"25,40",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop608.png,Alcatra c/ Maminha Bovina Resfriada Peça/ Pedaço kg,0.8909,444.3,1568.6,611.8,1648.6,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop606.png,"38,0",0.9138,619.3,1562.7,784.3,1640.0,38.00,"38,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop609.png,Contrafilé Bovino Resfriado Peça/ Pedaço kg,0.8907,1215.6,1141.4,1369.7,1221.9,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop603.png,"38,",0.9182,1377.1,1135.9,1545.2,1213.1,38.00,"38,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop610.png,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg,0.8893,842.5,1138.2,993.9,1220.7,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop599.png,"34,80",0.9252,1000.7,1136.5,1167.3,1214.7,34.80,"34,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop611.png,Bacon Paleta kg,0.8842,1246.2,1578.5,1368.0,1632.3,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop611.png,"32,80",0.9062,1379.8,1562.9,1546.8,1640.3,32.80,"32,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop612.png,Acém/ Pá/ Peito Bovino Congelado c/ Osso kg,0.8810,1592.0,1133.0,1755.4,1216.3,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop601.png,"21,",0.9203,1760.0,1133.7,1925.9,1213.0,21.00,"21,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop613.png,Capa de Filé Bovina Resfriada Peça a Vácuo kg,0.8779,435.2,1137.1,612.2,1217.6,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop600.png,"25,80",0.9243,616.2,1135.5,786.0,1213.9,25.80,"25,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop614.png,Hambúrguer Misto Rezende 569,0.8725,1593.1,1996.6,1756.4,2054.0,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop605.png,"0,8",0.9172,1783.2,1987.0,1913.0,2067.4,0.80,"0,80",g
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop615.png,Fígado Bovino Congelado kg,0.8713,102.3,1140.1,230.7,1194.9,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop612.png,"9,80",0.8937,262.6,1135.1,390.8,1213.0,9.80,"9,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop616.png,Costela Suína em Tiras Congelada kg,0.8550,64.3,1992.8,231.3,2047.3,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop610.png,"10,",0.9076,240.7,1990.9,404.6,2069.4,10.00,"10,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop617.png,Carré Suíno Congelado kg,0.8436,1630.3,1566.0,1755.8,1620.9,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop598.png,"14,8",0.9271,1761.5,1560.6,1925.2,1639.7,14.80,"14,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop618.png,Cupim Bovino Congelado kg,0.8177,863.2,1574.7,989.8,1629.5,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop609.png,"29,80",0.9100,1001.2,1562.8,1167.6,1641.4,29.80,"29,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_product_text_crop619.png,Asa de Frango Congelada kg,0.8030,478.0,1991.4,610.4,2044.8,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1_price_crop607.png,"12,0",0.9107,618.1,1990.6,783.3,2068.7,12.00,"12,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p2_product_text_crop620.png,Água Mineral s! Gás Sterbom 510ml,0.9092,474.1,1720.8,613.1,1801.4,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p2_price_crop629.png,"0,8.",0.9034,643.0,1720.3,775.8,1798.1,0.80,"0,80",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p2_product_text_crop621.png,"Ração p/ Cães Adultos Tutticanis 10,1kg",0.9035,1216.2,1723.9,1372.2,1802.6,BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p2_price_crop613.png,"48,9",0.9254,1380.6,1720.4,1543.8,1798.4,48.90,"48,90",kg
